id_resposta_ocorrencia,logradouro,numero_porta,referencia,coordenada_x,coordenada_y,observacao,endereco_informado,valido,id_bairro,bairro_nome,id_tipo_pessoa,id_subarea,subarea_nome,tipo_pessoa_descricao,id_ocupacao_pessoa,ocupacao_pessoa_descricao,id_tipo_frequencia,tipo_frequencia_descricao,ocupacao_drogas,ocupacao_drogas_descricao,id_item_praca,item_praca_descricao,id_tipo_ocorrencia,tipo_ocorrencia_descricao,tipo_ocorrencia_ativo,orgao_responsavel,ocorrencia_informacao,id_orgao_ocorrencia,ocorrencia_orgao_nome,codigo_ocorrencia_orgao
3068,Avenida Epitácio Pessoa,36,,-22.985691833089348,-43.21519064262418,Manutenção das luminárias apagadas e implantação de projetores.,FALSE,TRUE,25,Ipanema,,13,Jardim de Alah,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
3063,Rua Humberto de Campos,330,,-22.979951852465668,-43.21820356981772,Foram instaladas 4 L03 nos 4 postes de ferro curvo viradas pra calçada e 1 projetor no poste de concreto iluminando o painel de led,FALSE,TRUE,26,Leblon,,13,Jardim de Alah,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
2833,Rua Marquês de Olinda,5,,-22.9439682085406,-43.183029714204444,Melhoria na iluminação da via. Muito arborizada.,FALSE,TRUE,20,Botafogo,,17,Praia de Botafogo - Rua Marquês de Abrantes,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
2856,Avenida Dom Hélder Câmara,5332,,-22.887532562711524,-43.28326814141322,"Area de ponto de onibus, entrada e saída de centro comercial. Necessidade de melhoria de iluminação nas calçadas.",FALSE,TRUE,65,Cachambi,,7,Estação Del Castilho - Norte Shopping,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
3010,Avenida Presidente Vargas,210,,-22.910283668709052,-43.20598739109516,Melhoria: Implementação de 49 projetores,FALSE,TRUE,8,Cidade Nova,,21,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
3012,Avenida Presidente Vargas,2700,,-22.910784402511645,-43.20547070905091,Melhoria: necessidade de implantação de 05 projetores. Manutenções programadas para o local.,FALSE,TRUE,8,Cidade Nova,,21,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
2817,Praia de Botafogo,184,,-22.941483176787198,-43.17949950481311,"Área de circulação de pedestres, muito arborizada. Necessidade de melhorar a iluminação das calçadas.",FALSE,TRUE,20,Botafogo,,17,Praia de Botafogo - Rua Marquês de Abrantes,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
3015,Avenida Epitácio Pessoa,10,,-22.985317072448446,-43.21511569437068,Realizar poda em L05,FALSE,TRUE,25,Ipanema,,13,Jardim de Alah,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
3008,Rua Humberto de Campos,330,,-22.980077701593245,-43.21827234745558,Proposta: Posteamento complementar para melhoria de iluminação.,FALSE,TRUE,26,Leblon,,13,Jardim de Alah,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
2837,Rua Paulino Fernandes,23,,-22.95285194038048,-43.185903300803176,área de grande circulaçã de pessoas e muito arborizada. Necessidade de melhoria de iluminação.,FALSE,TRUE,20,Botafogo,,15,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
2823,Rua Dona Mariana,64,,-22.95151355928749,-43.18911611598271,Áre muito arborizada e com grande circulação de pedestres. Necessidade de melhorar a distribuição da iluminação.,FALSE,TRUE,20,Botafogo,,15,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
3011,Avenida Francisco Bicalho,17,,-22.900662625094803,-43.209957826633946,"Melhoria: reforçar iluminação do acesso de pedestres ao Terminal Gentileza com 01 projetor. Reforçar iluminação no poste após o acesso do VLT, lado direito, sentido rodoviária, com 2 projetores.",FALSE,TRUE,3,Santo Cristo,,21,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
3064,Avenida Epitácio Pessoa,10,,-22.985387005966693,-43.21511433021545,"Na região, estão sendo realizados reforços de iluminação e podas no cone de luz.",FALSE,TRUE,25,Ipanema,,13,Jardim de Alah,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
3069,Avenida Epitácio Pessoa,2,,-22.98553873962309,-43.21517119660882,Manutenção das luminárias apagadas e implantação de projetores.,FALSE,TRUE,27,Lagoa,,13,Jardim de Alah,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
2793,Avenida Cesário de Melo,244,,-22.90478459756915,-43.55603887599985,,FALSE,TRUE,144,Campo Grande,,6,Campo Grande: Estação de Trem - Calçadão,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
3065,Avenida Presidente Vargas,3100,,-22.909429965678633,-43.20529953588311,Instalação de novos projetores.,FALSE,TRUE,8,Cidade Nova,,21,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
2826,Rua General Severiano,203,,-22.954043061974144,-43.18013973384928,Melhoria da iluminação das calçadas. Grande circulação de pedestres por conta de ponto de ônibus.,FALSE,TRUE,20,Botafogo,,20,Rio Sul,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
2835,Rua Nelson Mandela,37736,,-22.949685876325532,-43.184858597758286,"Entrada e saída de metro, ponto de ônibus e Unidade de Pronto Atendimento Médico. Grande circulaçao de pessoas e concentração de moradores em situação de rua.",FALSE,TRUE,20,Botafogo,,15,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
2801,Avenida Presidente Vargas,3131-3215,,-22.909858706966798,-43.204612573356286,Área com alta circulação de pedrestes e pontos de ônibus. Necessidade de melhoria na iluminação das calçadas.,FALSE,TRUE,5,Centro,,21,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
2789,Rua Felipe Cardoso,110,,-22.917046093265718,-43.68382590534148,,FALSE,TRUE,149,Santa Cruz,,22,Santa Cruz: Estação - Santa Cruz Shopping,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
3014,Av. Francisco Bicalho (pista do meio),S/N,TRECHO COMPREENDIDO ENTRE A RUA PEDRO ALVES E A PRAÇA DINAH DE QUEIROS,-22.907554446124458,-43.20953110911516,"Melhoria: implantar 09 projetores e 02 postes de 9m. Implantar os postes na calçada junto ao canal em frente aos pontos de ônibus existentes no canteiro central, 01 poste vai atender 02 pontos de ônibus.",TRUE,TRUE,3,Santo Cristo,,21,Rodoviária - Terminal Gentileza - Estação Leopoldina,,,,,,,,,,7,Área mal iluminada com circulação de pedestres,TRUE,Rio Luz,"O agente deve identificar se há escuridão sobre trechos onde haja circulação de pessoas. Devem ser especialmente considerados: <br> 

Pontos de ônibus <br>
Acessos de estações de metrô e trem <br>
Acessos à passarelas <br>
Passagens subterrâneas<br>
Pontos de travessia de logradouros (sinais) <br>

O agente não necessita avaliar pontos de escuridão onde não haja circulação de pedestres como tais como fachadas e monumentos. Veja o exemplo abaixo: 
<img>",3,Rio Luz,1552
